Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
07-03-2018,TCS,3042.8,3070.0,3089.0,3018.5,3028.7,3027.45,3045.28,958886.0,292008000000000.0,54736.0,437656.0,0.4564
08-03-2018,TCS,3027.45,3054.9,3054.9,2987.5,3001.85,3003.95,3017.6,975913.0,294492000000000.0,43364.0,655914.0,0.6721
09-03-2018,TCS,3003.95,,,2977.2,3035.0,3034.1,3030.68,936218.0,283738000000000.0,53978.0,310682.0,0.3318
12-03-2018,TCS,3034.1,,3083.9,3035.5,3046.95,3052.15,3060.88,1045670.0,320067000000000.0,,492433.0,0.4709
13-03-2018,TCS,3052.15,2924.9,2939.7,2872.0,2886.1,2886.8,2880.44,44033577.0,1.27e+16,216131.0,31556256.0,0.7166
,TCS,2886.8,2892.95,2923.05,2875.05,2887.85,2886.9,2899.62,1834334.0,531888000000000.0,75794.0,797351.0,0.4347
,TCS,2886.9,2895.0,2902.55,2855.6,2867.0,2869.7,2876.92,1174453.0,337881000000000.0,53254.0,440516.0,0.3751
16-03-2018,TCS,2869.7,2868.8,2872.0,2805.0,2828.0,2825.7,2834.32,3598741.0,1020000000000000.0,151066.0,2487922.0,0.6913
19-03-2018,TCS,2825.7,2829.0,2848.0,2820.0,,2831.0,2832.48,1744970.0,494259000000000.0,93179.0,1297258.0,0.7434
,TCS,2831.0,2820.0,2873.2,2819.0,2870.0,2864.85,,2012492.0,574016000000000.0,79442.0,1433569.0,0.7123
,TCS,2864.85,2872.5,2884.3,2850.0,2856.1,2856.75,2865.76,1953839.0,559924000000000.0,88110.0,1528562.0,0.7823
22-03-2018,TCS,2856.75,2859.95,2875.95,2822.55,2824.0,2831.35,2843.57,1163047.0,330721000000000.0,72687.0,,0.7535
23-03-2018,TCS,2831.35,2802.0,2834.1,2798.05,,2818.15,2816.79,1827061.0,514644000000000.0,77575.0,1259843.0,0.6895
26-03-2018,TCS,2818.15,2819.0,2827.4,2781.55,2817.0,,2812.33,1482105.0,416816000000000.0,76911.0,1046954.0,0.7064
,TCS,2817.0,2825.0,2863.0,,2843.8,2847.7,2845.6,1247287.0,354928000000000.0,101404.0,867902.0,0.6958
28-03-2018,TCS,2847.7,,,,2849.35,,2854.33,3432827.0,979842000000000.0,127771.0,2654970.0,0.7734
02-04-2018,TCS,2849.15,2840.0,2914.0,2840.0,2903.0,2909.65,2888.94,831494.0,240214000000000.0,67851.0,428437.0,0.5153
03-04-2018,TCS,,2892.1,2929.9,2892.1,2908.4,2911.25,2907.92,968645.0,281674000000000.0,49338.0,,0.6869
04-04-2018,TCS,2911.25,2929.45,2934.0,2892.0,,2910.9,2914.91,1420910.0,,73678.0,1068225.0,0.7518
05-04-2018,TCS,2910.9,2926.55,2963.75,2920.35,2954.1,2957.95,2949.56,904712.0,266850000000000.0,50519.0,619923.0,0.6852
06-04-2018,TCS,2957.95,,2960.0,2926.55,2939.7,2950.3,,564509.0,166174000000000.0,35618.0,327149.0,0.5795
09-04-2018,TCS,2950.3,2939.7,2963.5,,2925.05,2923.9,,617933.0,,61304.0,377241.0,0.6105
10-04-2018,TCS,2923.9,2925.7,2957.25,2925.7,,2937.6,2943.58,592266.0,174338000000000.0,56834.0,369579.0,0.624
11-04-2018,TCS,2937.6,2950.6,3025.0,2945.6,3010.0,3014.15,2987.68,1562208.0,466738000000000.0,79572.0,982143.0,0.6287
12-04-2018,TCS,3014.15,3010.0,3150.0,3007.95,3136.0,3139.25,3116.29,3057180.0,,138550.0,1663392.0,0.5441
13-04-2018,TCS,3139.25,3150.0,3240.8,3132.1,3145.5,,3181.37,4089559.0,1301040000000000.0,147501.0,2142872.0,0.524
,TCS,3153.3,3116.0,3199.95,3110.75,3185.05,3187.65,3169.39,3135137.0,993646000000000.0,142448.0,1707483.0,0.5446
17-04-2018,TCS,3187.65,3187.65,3194.95,3147.2,3163.6,3166.6,3165.81,1650862.0,522632000000000.0,119475.0,1077647.0,0.6528
18-04-2018,TCS,3166.6,,3193.45,3145.85,3162.7,3159.1,3166.57,1216533.0,385223000000000.0,57846.0,,0.5542
19-04-2018,TCS,3159.1,,3217.2,3165.75,3191.15,3191.15,3190.56,2410476.0,769077000000000.0,108523.0,,0.5373
20-04-2018,TCS,,3250.0,3422.35,3240.0,3414.0,3402.45,3351.07,9232831.0,3093990000000000.0,287034.0,2973300.0,0.322
23-04-2018,TCS,3402.45,3424.0,,3389.55,,3408.65,3478.05,7592955.0,2640870000000000.0,296796.0,2307114.0,0.3038
,TCS,3408.65,3410.0,,,3380.0,3385.65,3385.7,4157168.0,1407490000000000.0,191406.0,1852622.0,0.4456
25-04-2018,TCS,3385.65,3385.0,3483.0,3365.05,3466.0,3470.25,,4098287.0,1411960000000000.0,186272.0,1646688.0,0.4018
26-04-2018,TCS,3470.25,3467.0,,3467.0,3523.95,,3528.84,6067517.0,2141130000000000.0,155107.0,3148760.0,0.519
27-04-2018,TCS,3539.25,3525.0,3544.0,3420.0,3458.0,3451.95,3475.49,2250665.0,782217000000000.0,143297.0,1128370.0,0.5013
30-04-2018,TCS,3451.95,,3549.0,3437.6,3529.0,3532.1,3523.56,1729279.0,,109746.0,740868.0,0.4284
02-05-2018,TCS,3532.1,3530.5,3532.2,3471.3,3500.0,3499.75,3496.99,1579023.0,552183000000000.0,142452.0,1035607.0,0.6559
03-05-2018,TCS,3499.75,3509.8,3526.0,3470.4,3481.75,3481.85,3501.58,1880775.0,658568000000000.0,132523.0,,0.6097
04-05-2018,TCS,3481.85,3492.0,3497.0,3470.0,3479.0,3480.75,3485.14,1173622.0,409024000000000.0,60186.0,697005.0,0.5939
07-05-2018,TCS,3480.75,3490.0,,3410.9,3428.0,3420.95,3438.41,1742213.0,599044000000000.0,95521.0,1155927.0,0.6635
08-05-2018,TCS,,3434.7,3486.5,3396.7,3440.2,3441.2,3447.8,1496410.0,515932000000000.0,75803.0,710340.0,0.4747
09-05-2018,TCS,3441.2,3440.2,3494.75,3440.2,3488.5,3489.3,3480.95,,455142000000000.0,74986.0,754487.0,
10-05-2018,TCS,3489.3,3502.95,3511.15,3440.2,3446.3,3451.25,3478.59,1929339.0,671138000000000.0,78782.0,1044165.0,0.5412
11-05-2018,TCS,3451.25,3454.2,3485.0,3442.5,3461.0,3456.95,3461.07,1313938.0,454764000000000.0,44332.0,734225.0,0.5588
14-05-2018,TCS,3456.95,3457.0,3471.0,,3440.0,3433.55,3427.81,1216947.0,417146000000000.0,67155.0,738191.0,0.6066
15-05-2018,TCS,3433.55,3450.0,3495.8,3433.7,3487.0,,3477.97,,339605000000000.0,72769.0,426098.0,
16-05-2018,TCS,3482.4,3479.95,,3475.25,3497.0,3493.9,,824225.0,288001000000000.0,62359.0,462112.0,0.5607
17-05-2018,TCS,3493.9,3512.95,3533.15,3476.0,3480.8,3491.8,3509.69,,520846000000000.0,147144.0,968752.0,
18-05-2018,TCS,3491.8,3480.8,3517.7,3458.0,3495.0,3502.05,3487.86,937498.0,326986000000000.0,71488.0,,0.5527
,TCS,3502.05,3528.7,3592.0,3518.05,3551.8,3556.75,3567.15,1723089.0,614652000000000.0,,883903.0,0.513
22-05-2018,TCS,3556.75,3558.0,3574.95,3493.7,3514.4,3508.9,3520.43,928708.0,326945000000000.0,71360.0,523307.0,0.5635
23-05-2018,TCS,3508.9,3525.0,3545.0,3481.0,3498.95,3495.1,3513.84,753649.0,264820000000000.0,,407054.0,0.5401
24-05-2018,TCS,3495.1,3510.0,3615.0,3502.35,3610.75,3603.7,3579.69,,530209000000000.0,78667.0,655097.0,0.4423
25-05-2018,TCS,3603.7,3625.0,3674.8,3572.55,,3585.8,,1884886.0,684800000000000.0,142355.0,954659.0,0.5065
28-05-2018,TCS,3585.8,3616.5,3616.5,3486.0,3499.35,3502.05,3516.38,1858399.0,,142950.0,1041835.0,0.5606
29-05-2018,TCS,3502.05,3529.9,3544.0,3488.0,3519.95,3523.5,3517.42,1762656.0,620001000000000.0,101072.0,,0.4736
30-05-2018,TCS,3523.5,3509.05,3533.0,3482.5,3507.5,3514.1,3508.9,1889553.0,663024000000000.0,125085.0,1124217.0,
31-05-2018,TCS,,1734.0,1759.05,1726.1,1748.85,1741.05,,5049371.0,879825000000000.0,207998.0,3447026.0,0.6827
01-06-2018,TCS,1741.05,1754.0,1757.5,1716.3,,1732.45,1742.29,1603856.0,279439000000000.0,74272.0,924751.0,0.5766
04-06-2018,TCS,1732.45,1745.0,1749.0,1712.6,1742.0,1744.25,1730.25,1681483.0,290939000000000.0,96686.0,928452.0,0.5522
05-06-2018,TCS,1744.25,1744.0,1751.9,1711.15,,1721.6,1728.88,2449568.0,423500000000000.0,133067.0,1492228.0,
,TCS,1721.6,1723.0,1734.9,1715.2,1725.0,1725.75,1725.85,2236512.0,,,1573892.0,0.7037
07-06-2018,TCS,1725.75,1725.0,1749.0,1723.8,1734.05,,1738.0,2414762.0,419685000000000.0,105531.0,1639426.0,0.6789
08-06-2018,TCS,1735.55,1735.0,1757.3,1735.0,1742.95,1747.1,1748.59,2582138.0,451510000000000.0,90908.0,,0.6355
11-06-2018,TCS,,1747.1,1763.0,1743.0,1750.9,1749.7,1752.55,2179378.0,,104681.0,1659838.0,
12-06-2018,TCS,1749.7,1757.0,1785.0,1753.0,1781.05,1781.0,1773.52,4608875.0,,108707.0,3580858.0,0.7769
13-06-2018,TCS,1781.0,1816.0,1831.65,1798.0,1824.0,,1818.17,5370983.0,976538000000000.0,236378.0,2862488.0,0.533
14-06-2018,TCS,1824.1,1830.0,1832.3,1784.0,1784.95,1787.55,1795.49,3819998.0,685877000000000.0,185231.0,2405344.0,0.6297
15-06-2018,TCS,1787.55,1800.0,1847.1,1788.6,1840.0,,1823.42,9183574.0,1674550000000000.0,232555.0,,0.4625
18-06-2018,TCS,,1867.95,1867.95,1822.15,1824.0,1829.0,1840.85,4674987.0,860596000000000.0,,2287621.0,
19-06-2018,TCS,1829.0,1822.15,1839.0,1821.0,1822.9,1824.5,1829.83,3245034.0,593786000000000.0,139033.0,1712806.0,0.5278
20-06-2018,TCS,1824.5,1832.0,,1818.6,1820.0,1822.45,1828.68,3107695.0,568297000000000.0,151059.0,2297300.0,0.7392
21-06-2018,TCS,1822.45,1832.0,1832.0,1817.6,1820.0,1819.35,1822.83,2910659.0,530564000000000.0,130989.0,2119842.0,0.7283
22-06-2018,TCS,1819.35,,1827.0,1799.55,1809.0,1809.8,1810.38,2949458.0,533963000000000.0,225703.0,2149173.0,0.7287
,TCS,1809.8,1811.9,1822.35,1806.0,1817.75,1819.25,1817.52,2083217.0,378628000000000.0,115086.0,,
26-06-2018,TCS,1819.25,1823.0,1861.0,1821.0,1852.05,,1842.52,,862246000000000.0,160270.0,3197021.0,0.6832
27-06-2018,TCS,1852.0,,1885.15,1851.25,1857.5,1858.0,1870.51,4081208.0,763392000000000.0,163411.0,1967182.0,0.482
28-06-2018,TCS,1858.0,1865.0,1871.0,1826.3,1844.1,1842.7,,,,176902.0,3110366.0,0.6363
29-06-2018,TCS,1842.7,1844.9,1867.4,1842.3,1844.95,1847.75,,3506276.0,649098000000000.0,,2265670.0,0.6462
,TCS,1847.75,1852.0,1857.8,1841.1,1854.05,1851.35,1852.0,2650290.0,490834000000000.0,137325.0,1969574.0,0.7432
03-07-2018,TCS,1851.35,1859.95,1879.9,,1874.25,,1872.16,3242233.0,606999000000000.0,191297.0,2047537.0,0.6315
04-07-2018,TCS,1874.05,1879.9,1879.9,,1867.0,1866.15,1863.61,2700614.0,503289000000000.0,116958.0,1997832.0,0.7398
05-07-2018,TCS,1866.15,1873.0,1887.5,1862.1,1883.8,1880.3,1874.33,2472571.0,463441000000000.0,94620.0,,0.6391
06-07-2018,TCS,1880.3,1882.85,1921.0,1881.65,1917.75,1912.95,1907.65,3713781.0,708461000000000.0,143673.0,2110559.0,0.5683
09-07-2018,TCS,,1924.0,,1876.5,1884.2,1883.0,1888.15,6151747.0,1161540000000000.0,193730.0,4089052.0,0.6647
10-07-2018,TCS,1883.0,1898.0,1898.9,1870.75,1876.05,1875.1,1881.79,5303302.0,997970000000000.0,187687.0,3366084.0,0.6347
11-07-2018,TCS,,1900.0,1998.0,1894.15,1970.0,1979.9,,22903802.0,4470810000000000.0,482657.0,9308170.0,0.4064
,TCS,1979.9,,1990.9,1960.5,1973.0,1971.35,1972.52,6921701.0,1365320000000000.0,204057.0,3235315.0,0.4674
13-07-2018,TCS,1971.35,1975.0,1997.9,1974.0,,,1986.23,4148185.0,,146909.0,1571340.0,0.3788
16-07-2018,TCS,1981.1,1990.0,1996.0,1977.45,1988.85,1989.2,1988.74,2582159.0,513524000000000.0,112338.0,1428885.0,0.5534
17-07-2018,TCS,1989.2,1989.0,,1981.0,2000.0,2002.15,1994.6,3315492.0,661307000000000.0,,2074936.0,0.6258
18-07-2018,TCS,2002.15,2005.0,2011.7,1993.05,,2000.25,2000.88,2013869.0,402951000000000.0,93022.0,1182682.0,0.5873
19-07-2018,TCS,2000.25,2002.1,2010.45,1970.0,1986.0,1981.4,1984.27,1746318.0,346517000000000.0,81270.0,806524.0,0.4618
20-07-2018,TCS,1981.4,,,1984.0,1998.1,1996.6,1993.61,,385763000000000.0,97910.0,1145691.0,0.5921
23-07-2018,TCS,1996.6,2001.0,2009.95,1986.0,2001.1,2005.65,2005.83,2086201.0,418457000000000.0,88812.0,1490091.0,0.7143
24-07-2018,TCS,2005.65,2015.0,2015.0,1984.15,1996.45,1999.0,1998.52,,407382000000000.0,96571.0,1388444.0,0.6811
25-07-2018,TCS,1999.0,2001.9,2002.0,,1977.5,1981.5,1979.25,1535492.0,303913000000000.0,92993.0,878512.0,0.5721
26-07-2018,TCS,1981.5,1974.95,1985.0,1955.1,1956.0,1964.7,1968.67,3503036.0,689633000000000.0,110618.0,2533158.0,0.7231
27-07-2018,TCS,1964.7,1960.85,1964.65,1940.3,1943.75,1943.75,,2033977.0,396327000000000.0,103516.0,1389322.0,0.6831
30-07-2018,TCS,1943.75,1943.0,1954.7,1931.55,1944.3,,1942.3,,306739000000000.0,74802.0,862487.0,0.5461
31-07-2018,TCS,1944.6,1942.0,1947.0,,1947.0,1940.2,,2204803.0,426597000000000.0,125163.0,1494920.0,0.678
,TCS,1940.2,1949.95,1981.55,1949.8,1973.0,1976.5,,2425180.0,,94019.0,1409120.0,
02-08-2018,TCS,1976.5,1980.0,,1945.0,1947.5,1948.4,1960.41,1509287.0,295882000000000.0,85680.0,842778.0,0.5584
03-08-2018,TCS,1948.4,1956.5,,1956.5,1978.0,1979.45,1973.58,1505131.0,297050000000000.0,91920.0,938806.0,0.6237
,TCS,1979.45,1997.0,1998.95,1972.25,1975.05,1975.55,1981.25,1532249.0,303577000000000.0,62917.0,920478.0,0.6007
07-08-2018,TCS,1975.55,1978.2,1979.15,1960.5,1969.0,1967.35,1967.34,1353560.0,266291000000000.0,95485.0,,0.6757
08-08-2018,TCS,1967.35,,1978.3,1962.0,1975.0,1974.0,1969.57,1315062.0,259010000000000.0,78555.0,,0.6862
09-08-2018,TCS,1974.0,1980.0,1980.8,1966.0,,1974.35,1974.51,2060297.0,406807000000000.0,88956.0,1627842.0,0.7901
10-08-2018,TCS,1974.35,1980.95,,1972.05,1992.0,1993.1,1985.67,,,105306.0,2064227.0,0.7414
,TCS,1993.1,1997.8,,1990.0,1999.5,2000.15,1998.04,3559575.0,711218000000000.0,176860.0,2630963.0,0.7391
14-08-2018,TCS,2000.15,1992.0,2024.6,1982.4,2000.0,2003.55,2010.34,3311765.0,665777000000000.0,120349.0,1934826.0,0.5842
16-08-2018,TCS,2003.55,2000.3,2020.05,1995.0,2009.1,2008.5,2008.49,2152065.0,432241000000000.0,153660.0,1390016.0,0.6459
17-08-2018,TCS,2008.5,2013.85,2021.9,2004.0,2010.0,2012.75,2012.85,1213731.0,244306000000000.0,,719022.0,0.5924
20-08-2018,TCS,2012.75,2024.0,2024.0,2003.7,2014.15,2009.95,2011.43,,319220000000000.0,125610.0,1020783.0,0.6432
21-08-2018,TCS,,2010.15,2024.0,2004.0,2014.0,2017.65,2015.38,1376866.0,277490000000000.0,67624.0,826204.0,
23-08-2018,TCS,2017.65,2022.8,2038.0,2020.3,2033.9,2035.1,2030.81,3046791.0,618746000000000.0,147069.0,2229341.0,0.7317
24-08-2018,TCS,2035.1,2035.1,2046.0,2031.0,2041.6,,2041.86,1570533.0,320680000000000.0,,1071112.0,0.682
27-08-2018,TCS,2043.0,2043.0,2059.0,2035.0,2050.05,2050.9,2051.79,1532702.0,314479000000000.0,95164.0,,
28-08-2018,TCS,2050.9,2055.0,2072.0,2052.0,2069.95,,2065.5,1987983.0,410618000000000.0,108533.0,1297603.0,
29-08-2018,TCS,2069.2,2072.5,2076.6,2045.6,2073.25,2072.0,2065.1,1525867.0,315107000000000.0,,896703.0,0.5877
30-08-2018,TCS,2072.0,2068.0,2085.0,2065.5,2081.25,2082.4,,,500400000000000.0,125517.0,1793156.0,0.7447
31-08-2018,TCS,2082.4,2082.3,2092.0,2074.0,2078.0,2078.4,,2504554.0,521472000000000.0,137612.0,1422197.0,0.5678
03-09-2018,TCS,2078.4,2084.8,2090.0,2048.4,2050.3,2052.9,2072.5,1439711.0,298380000000000.0,66713.0,816070.0,0.5668
04-09-2018,TCS,2052.9,2059.8,2104.75,2056.95,2100.0,2098.9,2093.77,4420803.0,925615000000000.0,272369.0,2931637.0,0.6631
,TCS,2098.9,2100.0,2107.25,2075.05,2077.0,2079.25,2086.52,1681106.0,350766000000000.0,,1034014.0,0.6151
06-09-2018,TCS,2079.25,2075.0,2081.5,2060.3,,2075.3,,2238097.0,463377000000000.0,123504.0,1585975.0,0.7086
07-09-2018,TCS,2075.3,2079.3,2084.0,,2078.75,2079.85,2076.27,1312182.0,272445000000000.0,91094.0,898428.0,0.6847
10-09-2018,TCS,2079.85,,2093.4,2074.25,2084.0,2080.75,2083.98,1530539.0,318962000000000.0,96119.0,1177046.0,0.769
11-09-2018,TCS,2080.75,,2089.0,2042.2,2045.15,2046.25,2055.93,3679745.0,756531000000000.0,153230.0,2033267.0,0.5526
12-09-2018,TCS,2046.25,2052.35,2068.9,2040.0,2045.0,2043.95,2048.93,2307661.0,472823000000000.0,135528.0,1632725.0,0.7075
14-09-2018,TCS,2043.95,2044.0,2071.55,2018.15,2066.95,2065.4,2042.02,3642038.0,,,2334308.0,0.6409
17-09-2018,TCS,2065.4,,2077.8,2054.55,2072.0,2074.15,2067.17,1033857.0,213716000000000.0,66371.0,547913.0,0.53
18-09-2018,TCS,2074.15,2073.0,,2057.6,,2070.75,2069.75,,301461000000000.0,77936.0,,0.6716
,TCS,2070.75,2071.9,2089.0,2066.85,2076.0,2077.9,,1301268.0,270862000000000.0,122321.0,893572.0,0.6867
21-09-2018,TCS,2077.9,2077.0,2121.0,2050.15,2111.9,2103.15,2083.75,4508530.0,939463000000000.0,,3097568.0,
24-09-2018,TCS,2103.15,2115.0,2210.5,2098.15,2208.0,2198.45,2168.27,3032226.0,657467000000000.0,134605.0,1315871.0,0.434
25-09-2018,TCS,2198.45,,2211.9,2153.8,2183.1,2183.2,2186.15,,627157000000000.0,141519.0,1361286.0,0.4745
26-09-2018,TCS,2183.2,2187.0,2199.0,2135.1,2147.15,2142.15,,1970951.0,426081000000000.0,95921.0,1029552.0,0.5224
27-09-2018,TCS,2142.15,2141.9,2209.7,,2185.0,2188.85,2175.57,3311802.0,720505000000000.0,110444.0,2154576.0,0.6506
28-09-2018,TCS,,2178.0,,2158.85,2186.0,2183.7,2177.54,2904371.0,632439000000000.0,150520.0,1991218.0,0.6856
01-10-2018,TCS,2183.7,2190.9,2275.95,2190.35,,2255.55,,3772208.0,845865000000000.0,201352.0,,0.526
,TCS,2255.55,,2255.0,2155.6,2156.65,2162.85,2195.08,3902322.0,856589000000000.0,,2169318.0,0.5559
04-10-2018,TCS,2162.85,2156.6,2156.65,2056.35,2063.0,2064.8,2084.35,4762419.0,,190870.0,2569525.0,0.5395
05-10-2018,TCS,2064.8,2050.0,2120.0,2020.9,2100.0,2102.65,2079.05,,710543000000000.0,141442.0,1731277.0,
08-10-2018,TCS,2102.65,2102.65,2122.2,2048.15,2077.4,2077.55,2074.99,2010154.0,417105000000000.0,133651.0,757445.0,
09-10-2018,TCS,2077.55,2080.35,2107.65,2053.2,2093.2,2091.8,2086.07,1867130.0,389497000000000.0,95316.0,945345.0,0.5063
10-10-2018,TCS,,2100.0,2105.95,2029.0,2044.0,2043.6,2063.1,,567263000000000.0,185433.0,1502793.0,0.5466
11-10-2018,TCS,2043.6,1985.0,2013.0,1941.0,1995.0,1979.95,1984.8,4700256.0,932905000000000.0,217064.0,2021364.0,0.4301
12-10-2018,TCS,1979.95,,1978.0,1903.0,1920.0,1918.3,1927.35,,1806560000000000.0,337356.0,2762121.0,0.2947
15-10-2018,TCS,1918.3,1940.0,1955.55,1920.0,1954.6,1949.5,1939.74,2638151.0,511732000000000.0,102337.0,763748.0,0.2895
16-10-2018,TCS,1949.5,1958.0,,1935.0,1964.05,1962.3,1952.66,2815425.0,549757000000000.0,116402.0,1452366.0,0.5159
17-10-2018,TCS,1962.3,1970.0,1989.0,,1930.0,1929.4,1945.4,2779207.0,540666000000000.0,149723.0,1740869.0,0.6264
19-10-2018,TCS,1929.4,1929.0,,1870.05,1920.0,1913.2,1896.96,3428776.0,650426000000000.0,152721.0,2021191.0,0.5895
,TCS,1913.2,1914.0,1916.0,1886.95,1900.25,1903.0,1903.03,1778496.0,338453000000000.0,104583.0,1098447.0,
,TCS,1903.0,,1898.0,1837.0,1847.75,1843.65,1865.59,,,150962.0,1768972.0,0.6426
24-10-2018,TCS,1843.65,1852.05,1874.0,1811.1,,1848.5,1841.95,2735913.0,503941000000000.0,143163.0,1233577.0,
25-10-2018,TCS,1848.5,1844.0,1876.9,1825.05,1845.0,1853.0,1859.3,2507233.0,466171000000000.0,160372.0,1384218.0,0.5521
26-10-2018,TCS,,1853.9,1853.9,1791.1,1796.0,1799.1,1813.56,2285970.0,414574000000000.0,166483.0,1227023.0,0.5368
,TCS,1799.1,1808.7,1877.95,1784.35,1866.0,1871.0,1832.62,2609483.0,478219000000000.0,119651.0,1435920.0,
30-10-2018,TCS,1871.0,1867.0,1909.4,1845.0,1894.0,1894.8,,2404883.0,454664000000000.0,125360.0,1105832.0,0.4598
31-10-2018,TCS,1894.8,1900.0,1943.9,1875.45,1934.6,,1915.93,2769190.0,530557000000000.0,,,0.5294
01-11-2018,TCS,1938.15,1943.65,1944.35,1901.3,1928.0,1935.75,1918.75,2769759.0,531447000000000.0,136593.0,1759583.0,
02-11-2018,TCS,1935.75,1934.2,1954.6,1905.0,1913.45,,1926.04,1818635.0,350276000000000.0,,770182.0,0.4235
05-11-2018,TCS,1913.45,,1927.35,1884.75,1894.0,1890.85,1901.41,1713366.0,325781000000000.0,97267.0,932470.0,0.5442
06-11-2018,TCS,1890.85,1894.0,1937.5,1891.0,1930.0,,1926.88,,269514000000000.0,81458.0,581307.0,0.4156
07-11-2018,TCS,1932.7,1940.0,1949.0,1937.0,1941.0,1942.15,,144530.0,28071400000000.0,9190.0,41471.0,0.2869
09-11-2018,TCS,1942.15,1961.0,1961.95,1905.0,1908.0,1909.2,1918.61,2570479.0,493175000000000.0,201582.0,1692526.0,0.6584
12-11-2018,TCS,1909.2,1908.5,,1908.5,1917.8,1914.85,1928.01,2552008.0,492028000000000.0,94374.0,1323167.0,0.5185
13-11-2018,TCS,1914.85,1915.0,1939.0,1903.0,,1934.95,1927.95,1418432.0,273466000000000.0,60182.0,724102.0,0.5105
14-11-2018,TCS,1934.95,1925.0,1929.9,,1880.0,1880.65,1883.81,,456320000000000.0,112536.0,1410903.0,0.5825
15-11-2018,TCS,1880.65,1864.0,1899.0,1857.6,1877.0,1872.85,1881.5,1829123.0,344150000000000.0,,746855.0,0.4083
16-11-2018,TCS,1872.85,1889.0,1899.8,1870.25,,1886.6,1883.01,1829729.0,344540000000000.0,86826.0,1011076.0,0.5526
19-11-2018,TCS,1886.6,1899.0,1907.35,1864.3,1902.0,1902.45,1883.58,1740628.0,327860000000000.0,,964132.0,0.5539
20-11-2018,TCS,1902.45,,1902.0,1874.2,1880.0,1878.25,1883.47,1190182.0,224167000000000.0,60265.0,569446.0,0.4785
21-11-2018,TCS,1878.25,1871.0,1871.05,1798.55,1813.0,1812.0,,3840461.0,,182675.0,1879471.0,
22-11-2018,TCS,1812.0,1820.0,1847.6,1809.95,1816.2,1812.55,,3194219.0,584744000000000.0,139414.0,1785075.0,0.5588
26-11-2018,TCS,1812.55,1819.0,1860.0,,1846.0,1846.1,1813.41,4333177.0,785783000000000.0,203328.0,2541269.0,0.5865
27-11-2018,TCS,1846.1,1854.0,1897.9,1835.35,1895.0,1890.25,1864.24,3344839.0,623557000000000.0,143244.0,1708874.0,0.5109
28-11-2018,TCS,1890.25,1889.0,1989.0,1882.5,1985.05,1983.9,1951.77,5313249.0,1037020000000000.0,227744.0,2551399.0,0.4802
29-11-2018,TCS,1983.9,1997.0,1997.0,1942.55,,1960.55,1964.64,4035441.0,792819000000000.0,,1363605.0,
30-11-2018,TCS,1960.55,1966.0,1991.0,1959.85,1974.8,1968.25,1972.18,5268901.0,1039120000000000.0,205076.0,3365155.0,0.6387
,TCS,1968.25,1984.0,1990.0,1968.3,1984.0,1982.4,1978.67,1610576.0,318680000000000.0,125194.0,839773.0,0.5214
04-12-2018,TCS,1982.4,1983.0,2019.4,1971.0,2009.85,2010.85,2004.77,3270615.0,655682000000000.0,,1493209.0,0.4566
05-12-2018,TCS,2010.85,,2018.0,1985.0,2003.9,2006.75,2004.02,2501539.0,501312000000000.0,,1257790.0,0.5028
06-12-2018,TCS,,,2017.0,1979.6,1990.0,1992.7,1997.82,2321216.0,463737000000000.0,,1077051.0,0.464
07-12-2018,TCS,1992.7,1985.05,,1973.0,1999.85,,1991.36,1680420.0,334633000000000.0,99269.0,,0.4689
10-12-2018,TCS,1995.2,1975.0,2011.0,1960.0,,1975.8,1988.81,2010786.0,399907000000000.0,131125.0,881798.0,0.4385
,TCS,1975.8,1970.0,2010.0,1961.0,1997.05,2000.0,1993.07,2942014.0,586363000000000.0,155565.0,1411423.0,
12-12-2018,TCS,2000.0,2001.1,2022.0,1984.95,2016.5,2016.8,2011.87,,446634000000000.0,137802.0,941049.0,0.4239
13-12-2018,TCS,2016.8,2024.0,2029.7,1974.5,1981.95,1982.6,1995.57,3748429.0,748024000000000.0,230059.0,,0.5904
14-12-2018,TCS,1982.6,1983.0,1998.95,1975.25,1989.0,,1984.61,2473761.0,,,,0.587
17-12-2018,TCS,,1999.0,2004.9,1985.0,1992.9,1994.3,1993.85,1227921.0,244830000000000.0,82547.0,,0.4792
18-12-2018,TCS,1994.3,1991.9,2002.0,1976.4,1987.9,1987.85,1986.56,,351371000000000.0,98048.0,969344.0,0.548
19-12-2018,TCS,1987.85,1984.8,1984.8,1960.05,1970.8,1968.45,,2498833.0,491980000000000.0,162431.0,1521333.0,0.6088
20-12-2018,TCS,1968.45,1953.8,1974.9,1946.0,,,1955.65,1940277.0,379451000000000.0,110330.0,985457.0,0.5079
21-12-2018,TCS,,1948.0,1950.0,,1905.0,1895.8,1913.17,3729956.0,713605000000000.0,148411.0,2165114.0,0.5805
24-12-2018,TCS,1895.8,1905.8,1938.9,1905.0,1922.0,1918.5,1924.7,,,,584722.0,0.3137
26-12-2018,TCS,1918.5,1921.8,1921.8,1870.25,1892.0,1889.2,1884.77,2446614.0,461130000000000.0,97165.0,1206484.0,0.4931
27-12-2018,TCS,1889.2,,1941.7,1872.1,1909.1,1908.95,1920.44,4968201.0,954115000000000.0,143656.0,1869270.0,0.3762
